#ID;wigosIdentifier;Kennung;Stationsname;Geraetetyp;Messnetz;von_Datum;Geog_Breite;Geog_Laenge;Stationshoehe;pressureLevel;pressureRefLevel;barometerLevel;barometerHeight;airtemp200Height;airtemp005Height;humidityHeight;watertempHeight;rainHeight;visibilityHeight;snowHeight;windHeight;sunHeight;radiationHeight;hasPyrano;cloudHeight
5303;0-276-3-5303;P185;Waldershof-Schafbruck;MODES III N;16,320;01.02.1912;49.935992;12.093472;723.0;723;;;;;0.05;;;1.5;;;;;;0;
3999;0-276-3-3999;P189;Pressath-Mühlberg;MODES III N;16,320;01.11.1989;49.784426;12.03309;596.5;596.5;;;;;0.05;;;1.5;;;;;;0;
2274;0-276-3-2274;P190;Hohenberg/Eger;MODES III N;16,320;01.10.1896;50.092005;12.213351;518.0;518;;;;;0.05;;;1.5;;;;;;0;
3121;0-276-3-3121;P197;Mähring;MODES III N;16,320;01.10.1894;49.911341;12.527552;677.0;677;;;;;0.05;;;1.5;;;;;;0;
5046;0-276-3-5046;P198;Tirschenreuth-Lodermühl;MODES III S;16,320;01.09.1892;49.857617;12.354218;500.5;500.5;;;;2;0.05;2;;1;;;;;;0;
130;0-276-3-130;P222;Altertheim-Oberaltertheim;MODES III N;16,320;01.10.1898;49.728385;9.769204;301.0;301;;;;;0.05;;;1;;;;;;0;
789;0-276-3-789;P228;Bütthard;MODES III N;16,320;01.03.1936;49.606254;9.88342;262.5;262.5;;;;;0.05;;;1;;;;;;0;
2600;0-276-3-2600;P232;Kitzingen;MODES III S;16,320;01.02.1897;49.736318;10.178126;193.0;193;;;;2;0.05;2;;1;;;;;;0;
3179;0-276-3-3179;P236;Markt Bibart;MODES III N;16,320;05.11.1912;49.66597;10.385074;319.5;319.5;;;;;0.05;;;1;;;;;;0;
15122;0-276-3-15122;P237;Ergersheim-Neuherberg;MODES III W;16,320;05.01.2012;49.520012;10.285397;379.7;379.7;;;;;0.05;;;;;;10;;;0;
5149;0-276-3-5149;P238;Gollhofen;MODES III S;16,320;01.10.1894;49.567948;10.196927;317.5;317.5;;;;2;0.05;2;;1;;;;;;0;
1279;0-276-3-1279;P257;Möhrendorf-Kleinseebach;MODES III S;16,320;01.01.1876;49.649749;11.007464;267.5;267.5;;;;2;0.05;2;;1;;;;;;0;
1689;0-276-3-1689;P262;Gößweinstein;MODES III N;16,320;01.05.1900;49.765641;11.306236;441.0;441;;;;;0.05;;;1;;;;;;0;
1721;0-276-3-1721;P265;Gräfenberg-Kasberg;MODES III S;16,320;01.08.1990;49.66399;11.223886;505.5;505.5;;;;2;0.05;2;;1.5;;;;;;0;
3948;0-276-3-3948;P270;Plech;MODES III N;16,320;01.01.1910;49.648967;11.468533;442.5;442.5;;;;;0.05;;;1;;;;;;0;
3571;0-276-3-3571;P280;Neustadt am Kulm-Filchendorf;MODES III S;16,320;10.02.1951;49.817404;11.863829;451.5;451.5;;;;2;0.05;2;;1;;;;;;0;
1458;0-276-3-1458;P287;Freihung-Großschönbrunn;MODES III N;16,320;01.01.1900;49.574739;11.885901;492.0;492;;;;;0.05;;;1;;;;;;0;
1392;0-276-3-1392;P294;Flossenbürg;MODES III N;16,320;07.05.1909;49.731639;12.348947;621.0;621;;;;;0.05;;;1.5;;;;;;0;
5285;0-276-3-5285;P298;Waidhaus-Pfrentsch;MODES III N;16,320;01.01.1893;49.61803;12.489486;501.0;501;;;;;0.05;;;1;;;;;;0;
4546;0-276-3-4546;P299;Schönsee-Dietersdorf;MODES III N;16,320;01.11.1896;49.527338;12.570533;684.0;684;;;;;0.05;;;1.5;;;;;;0;
6201;0-276-3-6201;P300;Simmershofen-Adelhofen;MODES III N;16,320;01.09.2000;49.533376;10.154603;338.5;338.5;;;;;0.05;;;1;;;;;;0;
801;0-276-3-801;P302;Burgbernheim;MODES III N;16,320;01.01.1937;49.45493;10.32406;330.5;330.5;;;;;0.05;;;1;;;;;;0;
4287;0-276-3-4287;P305;Rothenburg ob der Tauber;MODES III S;16,320;01.10.1894;49.384854;10.173232;415.0;415;;;;2;0.05;2;;1;;;;;;0;
3485;0-276-3-3485;P308;Neuburg/Kammel-Langenhaslach;MODES III S;16,320;01.06.1991;48.311446;10.377319;487.0;487;;;;2;0.05;2;;1;;;;;;0;
970;0-276-3-970;P315;Dietenhofen;MODES III N;16,320;01.04.1985;49.41584;10.673442;405.0;405;;;;;0.05;;;1;;;;;;0;
5405;0-276-3-5405;P317;Weihenzell-Grüb;MODES III N;16,320;01.01.1951;49.33757;10.60599;474.0;474;;;;;0.05;;;1;;;;;;0;
6158;0-276-3-6158;P319;Weidenbach-Weiherschneidbach;MODES III S;16,320;01.07.1999;49.224877;10.608471;454.0;454;;;;2;0.05;2;;1;;;;;;0;
2860;0-276-3-2860;P321;Langenzenn;MODES III N;16,320;01.05.1934;49.50758;10.788474;370.5;370.5;;;;;0.05;;;1;;;;;;0;
4248;0-276-3-4248;P327;Rohr/Mittelfranken-Dechendorf;MODES III N;16,320;15.09.1937;49.308214;10.918333;402.0;402;;;;;0.05;;;1;;;;;;0;
3667;0-276-3-3667;P333;Nürnberg-Netzstall;MODES III S;16,320;01.01.1948;49.425771;11.253851;369.0;369;;;;2;0.05;2;;1;;;;;;0;
4599;0-276-3-4599;P337;Wendelstein-Kleinschwarzenlohe;MODES III N;16,320;01.11.1937;49.34252;11.107672;331.0;331;;;;;0.05;;;1;;;;;;0;
3975;0-276-3-3975;P343;Pommelsbrunn-Mittelburg;MODES III S;16,320;01.09.1993;49.477723;11.535701;521.5;521.5;;;;2;0.05;2;;1.5;;;;;;0;
3534;0-276-3-3534;P350;Neumarkt-Höhenberg;MODES III W;16,320;01.03.1981;49.27127;11.488143;583.5;583.5;;;;;0.05;;;;;;10;;;0;
151;0-276-3-151;P354;Amberg-Unterammersricht;MODES III S;16,320;01.03.1955;49.469061;11.854626;381.5;381.5;;;;2;0.05;2;;1;;;;;;0;
3319;0-276-3-3319;P355;Röllbach;MODES III S;16,320;01.04.1936;49.764399;9.253038;238.5;238.5;;;;2;0.05;2;;1;;;;;;0;
2538;0-276-3-2538;P356;Kastl, Kreis Amberg-Sulzbach;MODES III N;16,320;01.05.1924;49.365825;11.692529;424.5;424.5;;;;;0.05;;;1;;;;;;0;
4494;0-276-3-4494;P359;Schmidmühlen;MODES III N;16,320;01.10.1898;49.280634;11.913996;454.5;454.5;;;;;0.05;;;1;;;;;;0;
4493;0-276-3-4493;P363;Schmidgaden;MODES III N;16,320;15.09.1937;49.411632;12.076027;416.5;416.5;;;;;0.05;;;1;;;;;;0;
4592;0-276-3-4592;P366;Schwandorf;MODES III S;16,320;01.08.1937;49.327835;12.087053;356.0;356;;;;2;0.05;2;;1;;;;;;0;
6216;0-276-3-6216;P370;Trausnitz-Reisach;MODES III N;16,320;01.03.2001;49.532132;12.279805;463.5;463.5;;;;;0.05;;;1;;;;;;0;
3739;0-276-3-3739;P372;Oberviechtach;MODES III S;16,320;27.09.1948;49.452096;12.436546;596.0;596;;;;2;0.05;2;;1.5;;;;;;0;
118;0-276-3-118;P374;Altendorf;MODES III N;16,320;01.02.1951;49.405261;12.285162;388.0;388;;;;;0.05;;;1;;;;;;0;
4224;0-276-3-4224;P379;Roding-Neubäu;MODES III N;16,320;05.09.1937;49.241248;12.412489;388.0;388;;;;;0.05;;;1;;;;;;0;
5401;0-276-3-5401;P389;Weiding, Kreis Cham-Dalking;MODES III N;16,320;01.06.1986;49.271663;12.745063;423.5;423.5;;;;;0.05;;;1;;;;;;0;
985;0-276-3-985;P405;Dinkelsbühl-Oberwinstetten;MODES III N;16,320;01.01.1881;49.050355;10.289244;492.0;492;;;;;0.05;;;1;;;;;;0;
2064;0-276-3-2064;P411;Haundorf-Obererlbach;MODES III N;16,320;11.01.1899;49.183955;10.824304;449.0;449;;;;;0.05;;;1;;;;;;0;
6096;0-276-3-6096;P412;Altmühlsee;MODES III W;16,320;17.07.1998;49.142339;10.730064;416.0;416;;;;;0.05;;;;;;12;;;0;
3972;0-276-3-3972;P418;Polsingen-Döckingen;MODES III N;16,320;10.01.1937;48.934372;10.758503;506.5;506.5;;;;;0.05;;;1.5;;;;;;0;
1607;0-276-3-1607;P421;Georgensgmünd;MODES III N;16,320;01.10.1937;49.19344;11.026709;343.5;343.5;;;;;0.05;;;1;;;;;;0;
5023;0-276-3-5023;P425;Thalmässing;MODES III N;16,320;01.03.1911;49.087139;11.223591;415.5;415.5;;;;;0.05;;;1;;;;;;0;
360;0-276-3-360;P433;Berching;MODES III N;16,320;04.02.1951;49.111587;11.432949;402.5;402.5;;;;;0.05;;;1;;;;;;0;
3875;0-276-3-3875;P441;Parsberg/Oberpfalz-Eglwang;MODES III S;16,320;29.10.1949;49.151026;11.689666;549.0;549;;;;2;0.05;2;;1.5;;;;;;0;
359;0-276-3-359;P444;Beratzhausen;MODES III N;16,320;01.01.1937;49.102229;11.795992;464.0;464;;;;;0.05;;;1;;;;;;0;
4185;0-276-3-4185;P448;Riedenburg;MODES III N;16,320;15.02.1938;48.955495;11.728019;363.0;363;;;;;0.05;;;1;;;;;;0;
3617;0-276-3-3617;P453;Nittenau-Harting;MODES III N;16,320;01.06.1934;49.165767;12.278799;430.5;430.5;;;;;0.05;;;1;;;;;;0;
103;0-276-3-103;P460;Hagelstadt;MODES III N;16,320;01.09.1974;48.895982;12.216961;363.5;363.5;;;;;0.05;;;1;;;;;;0;
4559;0-276-3-4559;P463;Schorndorf-Knöbling;MODES III S;16,320;01.05.1996;49.16435;12.617494;398.0;398;;;;2;0.05;2;;1;;;;;;0;
5548;0-276-3-5548;P467;Wiesenfelden-Utzenzell;MODES III N;16,320;01.09.1892;49.032019;12.550537;680.0;680;;;;;0.05;;;1.5;;;;;;0;
4387;0-276-3-4387;P477;Sankt Englmar;MODES III N;16,320;16.11.1909;49.002889;12.823688;804.5;804.5;;;;;0.05;;;1.5;;;;;;0;
15801;0-276-3-15801;P480;Hinterschmiding-Sonndorf;MODES III W;16,320;01.03.2016;48.825652;13.59223;718.0;718;;;;;0.05;;;;;;15;;;0;
6215;0-276-3-6215;P481;Lam-Lambach;MODES III N;16,320;01.03.2001;49.215374;13.066221;688.5;688.5;;;;;0.05;;;1.5;;;;;;0;
3621;0-276-3-3621;P501;Reimlingen;MODES III S;16,320;01.12.1899;48.825254;10.506667;435.0;435;;;;2;0.05;2;;1;;;;;;0;
240;0-276-3-240;P505;Aura im Sinngrund;MODES III N;16,320;01.07.1993;50.180523;9.574273;292.5;292.5;;;;;0.05;;;1;;;;;;0;
7319;0-276-3-7319;P515;Donauwörth-Osterweiler;MODES III S;16,320;13.07.2004;48.737412;10.739322;435.0;435;;;;2;0.05;2;;1;;;;;;0;
4159;0-276-3-4159;P521;Tagmersheim-Blossenau;MODES III N;16,320;01.03.1921;48.81038;10.935972;522.5;522.5;;;;;0.05;;;1.5;;;;;;0;
1161;0-276-3-1161;P522;Eichstätt-Landershofen;MODES III S;16,320;01.01.1921;48.877769;11.234887;384.5;384.5;;;;2;0.05;2;;1;;;;;;0;
2700;0-276-3-2700;P532;Kösching;MODES III S;16,320;01.12.1960;48.830189;11.487243;416.0;416;;;;2;0.05;2;;1;;;;;;0;
3181;0-276-3-3181;P542;Markt Erlbach-Hagenhofen;MODES III S;16,320;06.11.1937;49.4875;10.6277;360.0;360;;;;2;0.05;2;;1;;;;;;0;
7075;0-276-3-7075;P548;Elsendorf-Horneck;MODES III S;16,320;19.12.2003;48.701956;11.849253;428.5;428.5;;;;2;0.05;2;;1;;;;;;0;
1578;0-276-3-1578;P549;Geisenfeld-Engelbrechtsmünster;MODES III N;16,320;01.02.1911;48.689416;11.635317;376.0;376;;;;;0.05;;;;;;;;;0;
13676;0-276-3-13676;P551;Langquaid-Oberschneidhart;MODES III W;16,320;20.03.2007;48.860817;12.032303;378.0;378;;;;;0.05;;;;;;12;;;0;
3147;0-276-3-3147;P555;Mallersdorf-Pfaffenberg-Oberlindhart;MODES III S;16,320;11.02.1936;48.754821;12.211843;390.0;390;;;;2;0.05;2;;1;;;;;;0;
2294;0-276-3-2294;P557;Hohenthann;MODES III N;16,320;01.03.1936;48.657184;12.088712;468.0;468;;;;;0.05;;;1;;;;;;0;
589;0-276-3-589;P571;Bogen-Pfelling;MODES III N;16,320;01.01.1912;48.884636;12.745292;343.0;343;;;;;0.05;;;1;;;;;;0;
3271;0-276-3-3271;P572;Metten;MODES III S;16,320;01.01.1879;48.85476;12.918911;314.0;314;;;;2;0.05;2;;1;;;;;;0;
6191;0-276-3-6191;P581;Kirchberg/Niederbayern -Zell;MODES III N;16,320;01.11.1921;48.902292;13.14419;683.5;683.5;;;;;0.05;;;1.5;;;;;;0;
6161;0-276-3-6161;P585;Osterhofen-Thundorf;MODES III N;16,320;01.07.1999;48.757676;13.013434;310.5;310.5;;;;;0.05;;;1;;;;;;0;
4354;0-276-3-4354;P586;Saldenburg-Entschenreuth;MODES III S;16,320;01.09.1985;48.783156;13.314592;456.5;456.5;;;;2;0.05;2;;1;;;;;;0;
1735;0-276-3-1735;P594;Grainet-Rehberg;MODES III S;16,320;16.11.1995;48.78935;13.629026;628.0;628;;;;2;0.05;2;;1.5;;;;;;0;
2376;0-276-3-2376;P597;Büchlberg-Tannöd;MODES III N;16,320;20.08.1919;48.654923;13.507703;455.0;455;;;;;0.05;;;1;;;;;;0;
4755;0-276-3-4755;P599;Sonnen;MODES III N;16,320;01.01.1912;48.681855;13.735115;847.0;847;;;;;0.05;;;2;;;;;;0;
983;0-276-3-983;P602;Dillingen/Donau-Fristingen;MODES III S;16,320;01.01.1938;48.556222;10.559978;418.5;418.5;;;;2;0.05;2;;1;;;;;;0;
1886;0-276-3-1886;P606;Günzburg;MODES III S;16,320;01.09.1921;48.487813;10.260783;443.5;443.5;;;;2;0.05;2;;1;;;10;;;0;
2792;0-276-3-2792;P618;Diedorf/Schwaben-Biburg;MODES III N;16,320;01.07.1904;48.373725;10.760493;494.0;494;;;;;0.05;;;1;;;;;;0;
4065;0-276-3-4065;P621;Rain am Lech-Wallerdorf;MODES III N;16,320;22.02.1938;48.619187;11.00585;462.0;462;;;;;0.05;;;1;;;;;;0;
4567;0-276-3-4567;P627;Schrobenhausen;MODES III N;16,310,320;01.08.1921;48.553221;11.284413;416.5;416.5;;;;;0.05;;;1;;;;;;0;
142;0-276-3-142;P629;Altomünster-Maisbrunn;MODES III S;16,320;01.01.1955;48.406036;11.311694;510.5;510.5;;;;2;0.05;2;;1.5;;;;;;0;
4441;0-276-3-4441;P637;Scheyern;MODES III N;16,320;01.09.1880;48.502505;11.45433;479.0;479;;;;;0.05;;;1;;;;;;0;
5470;0-276-3-5470;P639;Fahrenzhausen;MODES III N;16,320;01.01.1937;48.363104;11.563476;459.0;459;;;;;0.05;;;1;;;;;;0;
4946;0-276-3-4946;P642;Schweitenkirchen-Sünzhausen;MODES III N;16,320;01.01.1951;48.515095;11.654534;499.5;499.5;;;;;0.05;;;1;;;;;;0;
3435;0-276-3-3435;P645;Nandlstadt;MODES III N;16,320;01.05.1926;48.523465;11.839823;476.5;476.5;;;;;0.05;;;1;;;;;;0;
3722;0-276-3-3722;P659;Oberschleißheim;MODES III N;16,320;19.05.1922;48.244344;11.552779;484.0;484;;;;;0.05;;;1;;;;;;0;
3607;0-276-3-3607;P661;Loiching;MODES III N;16,320;25.06.1969;48.6106;12.414314;415.5;415.5;;;;;0.05;;;1;;;;;;0;
3153;0-276-3-3153;P663;Mamming-Schneiderberg;MODES III N;16,320;10.05.1938;48.618864;12.623317;448.5;448.5;;;;;0.05;;;1;;;;;;0;
5230;0-276-3-5230;P666;Vilsbiburg;MODES III N;16,320;01.03.1909;48.452739;12.33816;461.5;461.5;;;;;0.05;;;1;;;;;;0;
1332;0-276-3-1332;P674;Falkenberg,Kr.Rottal-Inn;MODES III S;16,320;09.06.1936;48.483155;12.724136;471.0;471;;;;2;0.05;2;;1;;;;;;0;
5721;0-276-3-5721;P678;Wurmannsquick-Egelsberg;MODES III N;16,320;05.01.1899;48.356884;12.767929;473.5;473.5;;;;;0.05;;;1;;;;;;0;
73;0-276-3-73;P681;Aldersbach-Kramersepp;MODES III S;16,320;18.08.1908;48.618259;13.062023;373.5;373.5;;;;2;0.05;2;;1;;;;;;0;
3919;0-276-3-3919;P687;Pfarrkirchen;MODES III N;16,320;01.04.1902;48.425235;12.992366;381.0;381;;;;;0.05;;;1;;;;;;0;
13932;0-276-3-13932;P688;Rotthalmünster (Landwirtschaftsamt);MODES III W;16,320;01.05.1987;48.361736;13.193778;388.0;388;;;;;0.05;;;;;;12;;;0;
3960;0-276-3-3960;P689;Pocking;MODES III N;16,320;01.04.1939;48.395245;13.313896;323.0;323;;;;;0.05;;;1;;;;;;0;
5161;0-276-3-5161;P699;Untergriesbach-Glotzing;MODES III N;16,320;01.03.1938;48.559856;13.74948;572.5;572.5;;;;;0.05;;;1.5;;;;;;0;
5444;0-276-3-5444;P702;Weißenhorn-Oberreichenbach;MODES III N;16,320;01.01.1902;48.309072;10.20486;500.0;500;;;;;0.05;;;1;;;;;;0;
6346;0-276-3-6346;P741;Maisach-Galgen;MODES III S;16,320;07.09.2004;48.206984;11.203508;531.0;531;;;;2;0.05;2;;1.5;;;;;;0;
3438;0-276-3-3438;P760;Nassenfels;MODES III N;16,320;01.11.1910;48.801603;11.218112;401.0;401;;;;;0.05;;;1;;;;;;0;
2416;0-276-3-2416;P765;Isen-Westach;MODES III N;16,320;01.12.1920;48.202197;12.038203;548.5;548.5;;;;;0.05;;;1;;;;;;0;
1103;0-276-3-1103;P768;Ebersberg-Halbing;MODES III S;16,320;01.01.1900;48.100334;11.987202;591.5;591.5;;;;2;0.05;2;;1.5;;;;;;0;
5123;0-276-3-5123;P785;Tüßling;MODES III N;16,320;01.08.1949;48.208035;12.62963;413.0;413;;;;;0.05;;;1;;;;;;0;
1237;0-276-3-1237;P788;Tacherting-Spreit;MODES III N;16,320;01.04.1938;48.089006;12.50726;507.0;507;;;;;0.05;;;1.5;;;;;;0;
4706;0-276-3-4706;P794;Simbach/Inn;MODES III S;16,320;01.10.1916;48.271797;13.027276;357.5;357.5;;;;2;0.05;2;;1;;;;;;0;
3244;0-276-3-3244;P801;Memmingen;MODES III S;16,320;01.01.1879;47.982065;10.13838;614.0;614;;;;2;0.05;2;;1.5;;;10;;;0;
3849;0-276-3-3849;P803;Ottobeuren;MODES III N;16,320;01.11.1841;47.930302;10.310003;667.0;667;;;;;0.05;;;1.5;;;;;;0;
217;0-276-3-217;P804;Attenkam;MODES III S;16,320;24.06.1937;47.877428;11.364282;670.0;670;;;;2;0.05;2;;1.5;;;;;;0;
15555;0-276-3-15555;P817;Kaufbeuren-Oberbeuren;MODES III S;16,320;05.04.2016;47.876124;10.584889;815.0;815;;;;2;0.05;2;;2;;;10;;;0;
5169;0-276-3-5169;P818;Kraftisried;MODES III N;16,320;06.12.1912;47.767357;10.460351;830.5;830.5;;;;;0.05;;;2;;;;;;0;
2387;0-276-3-2387;P821;Buchloe;MODES III N;16,320;01.01.1900;48.044297;10.737473;621.5;621.5;;;;;0.05;;;1.5;;;;;;0;
5227;0-276-3-5227;P824;Vilgertshofen-Pflugdorf;MODES III N;16,320;01.01.1900;47.969176;10.915143;681.5;681.5;;;;;0.05;;;1.5;;;;;;0;
4850;0-276-3-4850;P829;Steingaden-Lauterbach;MODES III N;16,320;01.01.1886;47.71121;10.875798;779.0;779;;;;;0.05;;;1.5;;;;;;0;
7431;0-276-3-7431;P830;Oberhaching-Laufzorn;MODES III S;16,320;01.09.2006;48.013027;11.552433;603.5;603.5;;;;2;0.05;2;;1.5;;;;;;0;
5538;0-276-3-5538;P831;Wielenbach (Demollstr.);MODES III S;16,320;01.01.1920;47.882679;11.157584;551.0;551;;;;2;0.05;2;;1.5;;;10;;;0;
4413;0-276-3-4413;P846;Schäftlarn-Kloster Schäftlarn;MODES III N;16,320;01.09.1912;47.976706;11.469292;554.5;554.5;;;;;0.05;;;1.5;;;;;;0;
2319;0-276-3-2319;P856;Holzkirchen;MODES III S;16,320;01.09.1952;47.882292;11.696146;685.0;685;;;;2;0.05;2;;1.5;;;;;;0;
1844;0-276-3-1844;P862;Feldkirchen-Westerham-Lenzmühle;MODES III N;16,320;07.05.1958;47.94114;11.90044;517.0;517;;;;;0.05;;;1.5;;;;;;0;
2415;0-276-3-2415;P870;Irschenberg-Kasthub;MODES III N;16,320;01.01.1900;47.817673;11.868114;712.5;712.5;;;;;0.05;;;1.5;;;;;;0;
6211;0-276-3-6211;P873;Vogtareuth (Kläranlage);MODES III W;16,320;23.09.1982;47.955004;12.17346;463.5;463.5;;;;;0.05;;;;;;10;;;0;
154;0-276-3-154;P874;Amerang-Pfaffing;MODES III S;16,320;01.01.1994;48.019737;12.292473;515.5;515.5;;;;2;0.05;2;;1.5;;;;;;0;
857;0-276-3-857;P875;Chiemsee-Herrenchiemsee;MODES III N;16,320;30.08.1917;47.86649;12.395005;534.5;534.5;;;;;0.05;;;1.5;;;;;;0;
5111;0-276-3-5111;P881;Trostberg;MODES III S;16,320;21.09.1917;48.031106;12.539575;560.0;560;;;;2;0.05;2;;1.5;;;;;;0;
4704;0-276-3-4704;P887;Sigmarszell-Zeisertsweiler;MODES III S;16,320;01.06.1906;47.577598;9.740446;508.0;508;;;;2;0.05;2;;1.5;;;;;;0;
5276;0-276-3-5276;P892;Waging am See;MODES III N;16,320;01.03.1913;47.923665;12.755781;475.5;475.5;;;;;0.05;;;1;;;;;;0;
5000;0-276-3-5000;P893;Teisendorf;MODES III N;16,320;01.01.1900;47.852611;12.82819;498.0;498;;;;;0.05;;;1;;;;;;0;
2573;0-276-3-2573;P894;Waging am See-Schnöbling;MODES III W;16,320;01.02.1987;47.958838;12.771663;470.0;470;;;;;0.05;;;;;;12;;;0;
15520;0-276-3-15520;P900;Frasdorf-Greimelberg;MODES III W;16,320;23.07.2015;47.819005;12.295636;655.5;655.5;;;;;0.05;;;;;;10;;;0;
6102;0-276-3-6102;P903;Lindau (SWN);MODES III W;16,320;16.03.1999;47.539586;9.684332;397.0;397;;;;;0.05;;;;;;10;;;0;
7105;0-276-3-7105;P904;Siegsdorf-Höll;MODES III S;16,320;02.09.2004;47.835009;12.654781;718.5;718.5;;;;2;0.05;2;;1.5;;;;;;0;
3714;0-276-3-3714;P908;Oberreute;MODES III N;16,320;01.11.1921;47.553798;9.940647;895.5;895.5;;;;;0.05;;;2;;;;;;0;
2405;0-276-3-2405;P914;Immenstadt-Reute;MODES III N;16,320;10.10.1901;47.607783;10.202039;959.0;959;;;;;0.05;;;2;;;;;;0;
275;0-276-3-275;P916;Balderschwang;MODES III N;16,320;01.10.1907;47.465031;10.104292;1039.0;1039;;;;;0.05;;;2;;;;;;0;
3857;0-276-3-3857;P924;Oy-Mittelberg-Petersthal;MODES III S;16,320;01.10.1993;47.636179;10.38923;885.5;885.5;;;;2;0.05;2;;2;;;;;;0;
15214;0-276-3-15214;P935;Halblech-Bayerniederhofen;MODES III W;16,320;13.08.2013;47.624753;10.807482;808.0;808;;;;;0.05;;;;;;10;;;0;
2708;0-276-3-2708;P942;Kohlgrub, Bad (Rosshof);MODES III S;16,320;01.08.1991;47.665187;11.080459;742.0;742;;;;2;0.05;2;;1.5;;;;;;0;
3677;0-276-3-3677;P944;Oberammergau;MODES III N;16,320;01.03.1971;47.602966;11.060714;832.0;832;;;;;0.05;;;1.5;;;;;;0;
808;0-276-3-808;P946;Mehring, Kr. Altötting-Niederholz;MODES III N;16,320;01.10.1897;48.186976;12.809797;413.0;413;;;;;0.05;;;1;;;;;;0;
3307;0-276-3-3307;P948;Mittenwald-Buckelwiesen;MODES III S;16,320;01.03.1887;47.481443;11.264947;983.0;983;;;;2;0.05;2;;2;;;;;;0;
6103;0-276-3-6103;P949;Mittenwald/Obb.;MODES III W;16,320;15.06.2000;47.428678;11.261625;923.0;923;;;;;0.05;;;;;;12;;;0;
6257;0-276-3-6257;P956;Jachenau-Tannern;MODES III N;16,320;01.11.2001;47.627941;11.516628;723.0;723;;;;;0.05;;;1.5;;;;;;0;
2740;0-276-3-2740;P958;Kreuth-Glashütte;MODES III N;16,320;15.01.1899;47.610509;11.646185;897.0;897;;;;;0.05;;;2;;;;;;0;
5262;0-276-3-5262;P960;Waakirchen-Demmelberg;MODES III N;16,320;01.01.1924;47.756447;11.692754;813.5;813.5;;;;;0.05;;;2;;;;;;0;
4617;0-276-3-4617;P966;Obere Firstalm/Schlierseer Berge;MODES III N;16,320;01.07.1928;47.67046;11.85393;1373.0;1373;;;;;0.05;;;2;;;;;;0;
653;0-276-3-653;P971;Brannenburg-Degerndorf;MODES III N;16,320;01.05.1911;47.724089;12.109214;483.0;483;;;;;0.05;;;1;;;;;;0;
205;0-276-3-205;P974;Aschau-Stein;MODES III N;16,320;01.04.1910;47.727538;12.298183;681.0;681;;;;;0.05;;;1.5;;;;;;0;
3679;0-276-3-3679;P975;Kiefersfelden-Gach;MODES III S;16,320;05.01.1899;47.618701;12.166532;518.0;518;;;;2;0.05;2;;1.5;;;;;;0;
7424;0-276-3-7424;P991;Piding;MODES III S;16,320;28.06.2006;47.77239;12.907282;456.5;456.5;;;;2;0.05;2;;1;;;;;;0;
3192;0-276-3-3192;P994;Marktschellenberg;MODES III N;16,320;24.10.1916;47.704589;13.037189;505.5;505.5;;;;;0.05;;;1.5;;;;;;0;
6203;0-276-3-6203;P995;Ramsau-Schwarzeck/Schmuck;MODES III N;16,320;01.11.2000;47.627899;12.901492;1087.5;1087.5;;;;;0.05;;;2;;;;;;0;
6190;0-276-3-6190;P996;Berchtesgaden;MODES III N;16,320;01.06.2000;47.639214;13.006754;598.5;598.5;;;;;0.05;;;1.5;;;;;;0;
15514;0-276-3-15514;Q017;Heidelberg-Kurpfalzhof;MODES III N;16,320;28.04.2015;49.376654;8.617704;105.5;105.5;;;;;0.05;;;1;;;;;;0;
3448;0-276-3-3448;Q027;Neckargemünd-Kleingemünd;MODES III N;16,320;01.12.1988;49.394491;8.804528;117.0;117;;;;;0.05;;;1;;;;;;0;
7104;0-276-3-7104;Q033;Königheim;MODES III N;16,320;19.04.2004;49.62055;9.603587;220.0;220;;;;;0.05;;;1;;;;;;0;
1216;0-276-3-1216;Q047;Elztal-Rittersbach;MODES III N;16,320;01.05.1908;49.425133;9.242957;311.5;311.5;;;;;0.05;;;1;;;;;;0;
5327;0-276-3-5327;Q053;Walldürn;MODES III W;16,320;14.07.1981;49.578869;9.397448;403.5;403.5;;;;;0.05;;;;;;10;;;0;
755;0-276-3-755;Q055;Buchen, Kr. Neckar-Odenwald;MODES III S;16,320;01.12.1868;49.518188;9.321293;340.0;340;;;;2;0.05;2;;1;;;;;;0;
7429;0-276-3-7429;Q059;Seckach;MODES III N;16,320;04.09.2006;49.424907;9.331558;336.0;336;;;;;0.05;;;1;;;;;;0;
4881;0-276-3-4881;Q060;Stockach;MODES III N;16,320;07.11.1936;47.859059;9.015181;532.5;532.5;;;;;0.05;;;1.5;;;;;;0;
6275;0-276-3-6275;Q061;Notzingen;MODES III S;16,320;23.05.2003;48.670477;9.462704;326.5;326.5;;;;2;0.05;2;;1;;;;;;0;
7187;0-276-3-7187;Q062;Freudenberg/Main-Boxtal;MODES III S;16,320;04.08.2004;49.763628;9.406294;193.5;193.5;;;;2;0.05;2;;1;;;;;;0;
2880;0-276-3-2880;Q066;Lauda-Königshofen-Heckfeld;MODES III N;16,320;10.11.1936;49.552228;9.634495;318.5;318.5;;;;;0.05;;;1;;;;;;0;
3257;0-276-3-3257;Q076;Mergentheim, Bad;MODES III S;16,320;01.01.1836;49.47969;9.783168;278.0;278;;;;2;0.05;2;;1;;;;;;0;
